timestamp,speed,road_closure,vehicle_density,location_name,latitude,longitude,time_of_day,day_of_week
2025-05-01 21:50:00,33.1,False,20.4,Hue T-junction,16.060478,108.177008,21.83333333333333,3
2025-05-01 21:50:00,36.5,False,32.7,Da Nang station,16.070959,108.209465,21.83333333333333,3
2025-05-01 21:55:00,33.0,False,27.6,Dragon Bridge,16.061025,108.226179,21.916666666666668,3
2025-05-01 21:55:00,39.7,False,23.2,Han River Bridge,16.072118,108.22656,21.916666666666668,3
2025-05-01 21:55:00,37.4,False,26.0,Hue T-junction,16.060478,108.177008,21.916666666666668,3
2025-05-01 21:55:00,30.8,False,32.3,Da Nang station,16.070959,108.209465,21.916666666666668,3
2025-05-01 22:00:00,44.5,False,7.8,Dragon Bridge,16.061025,108.226179,22.0,3
2025-05-01 22:00:00,44.7,False,6.2,Han River Bridge,16.072118,108.22656,22.0,3
2025-05-01 22:00:00,58.5,False,11.9,Hue T-junction,16.060478,108.177008,22.0,3
2025-05-01 22:00:00,53.9,False,10.0,Da Nang station,16.070959,108.209465,22.0,3
2025-05-01 22:05:00,47.1,False,5.8,Dragon Bridge,16.061025,108.226179,22.08333333333333,3
2025-05-01 22:05:00,46.4,False,9.9,Han River Bridge,16.072118,108.22656,22.08333333333333,3
2025-05-01 22:05:00,54.6,False,5.9,Hue T-junction,16.060478,108.177008,22.08333333333333,3
2025-05-01 22:05:00,45.0,False,8.7,Da Nang station,16.070959,108.209465,22.08333333333333,3
2025-05-01 22:10:00,40.1,False,7.4,Dragon Bridge,16.061025,108.226179,22.166666666666668,3
2025-05-01 22:10:00,55.4,False,14.0,Han River Bridge,16.072118,108.22656,22.166666666666668,3
2025-05-01 22:10:00,51.5,False,6.5,Hue T-junction,16.060478,108.177008,22.166666666666668,3
2025-05-01 22:10:00,41.5,False,5.9,Da Nang station,16.070959,108.209465,22.166666666666668,3
2025-05-01 22:15:00,51.2,False,5.9,Dragon Bridge,16.061025,108.226179,22.25,3
2025-05-01 22:15:00,51.5,False,10.7,Han River Bridge,16.072118,108.22656,22.25,3
2025-05-01 22:15:00,47.6,False,7.8,Hue T-junction,16.060478,108.177008,22.25,3
2025-05-01 22:15:00,41.3,False,12.2,Da Nang station,16.070959,108.209465,22.25,3
2025-05-01 22:20:00,48.2,False,7.9,Dragon Bridge,16.061025,108.226179,22.33333333333333,3
2025-05-01 22:20:00,40.6,False,13.5,Han River Bridge,16.072118,108.22656,22.33333333333333,3
2025-05-01 22:20:00,56.2,False,8.5,Hue T-junction,16.060478,108.177008,22.33333333333333,3
2025-05-01 22:20:00,42.4,False,8.7,Da Nang station,16.070959,108.209465,22.33333333333333,3
2025-05-01 22:25:00,48.8,False,12.0,Dragon Bridge,16.061025,108.226179,22.416666666666668,3
2025-05-01 22:25:00,43.0,False,14.0,Han River Bridge,16.072118,108.22656,22.416666666666668,3
2025-05-01 22:25:00,47.9,False,13.0,Hue T-junction,16.060478,108.177008,22.416666666666668,3
2025-05-01 22:25:00,58.4,False,12.7,Da Nang station,16.070959,108.209465,22.416666666666668,3
2025-05-01 22:30:00,46.9,False,11.9,Dragon Bridge,16.061025,108.226179,22.5,3
2025-05-01 22:30:00,43.3,False,6.3,Han River Bridge,16.072118,108.22656,22.5,3
2025-05-01 22:30:00,45.4,False,7.8,Hue T-junction,16.060478,108.177008,22.5,3
2025-05-01 22:30:00,54.5,False,10.0,Da Nang station,16.070959,108.209465,22.5,3
2025-05-01 22:35:00,54.6,False,8.6,Dragon Bridge,16.061025,108.226179,22.58333333333333,3
2025-05-01 22:35:00,53.4,False,12.3,Han River Bridge,16.072118,108.22656,22.58333333333333,3
2025-05-01 22:35:00,59.9,False,11.1,Hue T-junction,16.060478,108.177008,22.58333333333333,3
2025-05-01 22:35:00,47.0,False,13.5,Da Nang station,16.070959,108.209465,22.58333333333333,3
2025-05-01 22:40:00,45.9,False,13.2,Dragon Bridge,16.061025,108.226179,22.666666666666668,3
2025-05-01 22:40:00,41.7,False,5.4,Han River Bridge,16.072118,108.22656,22.666666666666668,3
2025-05-01 22:40:00,57.4,False,5.3,Hue T-junction,16.060478,108.177008,22.666666666666668,3
2025-05-01 22:40:00,41.0,False,11.0,Da Nang station,16.070959,108.209465,22.666666666666668,3
2025-05-01 22:45:00,52.5,False,12.3,Dragon Bridge,16.061025,108.226179,22.75,3
2025-05-01 22:45:00,46.6,False,5.4,Han River Bridge,16.072118,108.22656,22.75,3
2025-05-01 22:45:00,50.9,False,10.2,Hue T-junction,16.060478,108.177008,22.75,3
2025-05-01 22:45:00,54.0,False,13.3,Da Nang station,16.070959,108.209465,22.75,3
2025-05-01 22:50:00,41.0,False,10.9,Dragon Bridge,16.061025,108.226179,22.83333333333333,3
2025-05-01 22:50:00,56.8,False,8.8,Han River Bridge,16.072118,108.22656,22.83333333333333,3
2025-05-01 22:50:00,45.3,False,14.3,Hue T-junction,16.060478,108.177008,22.83333333333333,3
2025-05-01 22:50:00,41.2,False,12.6,Da Nang station,16.070959,108.209465,22.83333333333333,3
2025-05-01 22:55:00,50.7,False,11.7,Dragon Bridge,16.061025,108.226179,22.916666666666668,3
2025-05-01 22:55:00,41.4,False,11.9,Han River Bridge,16.072118,108.22656,22.916666666666668,3
2025-05-01 22:55:00,53.1,False,9.2,Hue T-junction,16.060478,108.177008,22.916666666666668,3
2025-05-01 22:55:00,42.5,False,9.7,Da Nang station,16.070959,108.209465,22.916666666666668,3
2025-05-01 23:00:00,59.2,False,14.7,Dragon Bridge,16.061025,108.226179,23.0,3
2025-05-01 23:00:00,45.0,False,9.5,Han River Bridge,16.072118,108.22656,23.0,3
2025-05-01 23:00:00,48.3,False,11.6,Hue T-junction,16.060478,108.177008,23.0,3
2025-05-01 23:00:00,54.2,False,8.9,Da Nang station,16.070959,108.209465,23.0,3
2025-05-01 23:05:00,53.0,False,9.0,Dragon Bridge,16.061025,108.226179,23.08333333333333,3
2025-05-01 23:05:00,42.6,False,13.3,Han River Bridge,16.072118,108.22656,23.08333333333333,3
2025-05-01 23:05:00,51.9,False,12.2,Hue T-junction,16.060478,108.177008,23.08333333333333,3
2025-05-01 23:05:00,56.4,False,7.1,Da Nang station,16.070959,108.209465,23.08333333333333,3
2025-05-01 23:10:00,54.1,False,8.3,Dragon Bridge,16.061025,108.226179,23.166666666666668,3
2025-05-01 23:10:00,56.2,False,6.4,Han River Bridge,16.072118,108.22656,23.166666666666668,3
2025-05-01 23:10:00,48.8,False,6.3,Hue T-junction,16.060478,108.177008,23.166666666666668,3
2025-05-01 23:10:00,48.3,False,8.0,Da Nang station,16.070959,108.209465,23.166666666666668,3
2025-05-01 23:15:00,40.9,False,7.7,Dragon Bridge,16.061025,108.226179,23.25,3
2025-05-01 23:15:00,55.0,False,14.5,Han River Bridge,16.072118,108.22656,23.25,3
2025-05-01 23:15:00,53.3,False,6.3,Hue T-junction,16.060478,108.177008,23.25,3
2025-05-01 23:15:00,45.3,False,12.8,Da Nang station,16.070959,108.209465,23.25,3
2025-05-01 23:20:00,48.4,False,6.8,Dragon Bridge,16.061025,108.226179,23.33333333333333,3
2025-05-01 23:20:00,52.4,False,12.0,Han River Bridge,16.072118,108.22656,23.33333333333333,3
2025-05-01 23:20:00,45.7,False,13.3,Hue T-junction,16.060478,108.177008,23.33333333333333,3
2025-05-01 23:20:00,51.2,False,13.8,Da Nang station,16.070959,108.209465,23.33333333333333,3
2025-05-01 23:25:00,56.1,False,12.4,Dragon Bridge,16.061025,108.226179,23.416666666666668,3
2025-05-01 23:25:00,43.3,False,6.6,Han River Bridge,16.072118,108.22656,23.416666666666668,3
2025-05-01 23:25:00,55.5,False,7.8,Hue T-junction,16.060478,108.177008,23.416666666666668,3
2025-05-01 23:25:00,54.0,False,14.9,Da Nang station,16.070959,108.209465,23.416666666666668,3
2025-05-01 23:30:00,59.9,False,11.4,Dragon Bridge,16.061025,108.226179,23.5,3
2025-05-01 23:30:00,59.0,False,7.7,Han River Bridge,16.072118,108.22656,23.5,3
2025-05-01 23:30:00,43.1,False,7.2,Hue T-junction,16.060478,108.177008,23.5,3
2025-05-01 23:30:00,40.6,False,14.6,Da Nang station,16.070959,108.209465,23.5,3
2025-05-01 23:35:00,48.8,False,8.1,Dragon Bridge,16.061025,108.226179,23.58333333333333,3
2025-05-01 23:35:00,47.7,False,14.3,Han River Bridge,16.072118,108.22656,23.58333333333333,3
2025-05-01 23:35:00,41.8,False,5.4,Hue T-junction,16.060478,108.177008,23.58333333333333,3
2025-05-01 23:35:00,59.5,False,7.4,Da Nang station,16.070959,108.209465,23.58333333333333,3
2025-05-01 23:40:00,53.1,False,14.2,Dragon Bridge,16.061025,108.226179,23.666666666666668,3
2025-05-01 23:40:00,44.4,False,7.5,Han River Bridge,16.072118,108.22656,23.666666666666668,3
2025-05-01 23:40:00,57.7,False,12.9,Hue T-junction,16.060478,108.177008,23.666666666666668,3
2025-05-01 23:40:00,50.8,False,14.4,Da Nang station,16.070959,108.209465,23.666666666666668,3
2025-05-01 23:45:00,55.8,False,5.5,Dragon Bridge,16.061025,108.226179,23.75,3
2025-05-01 23:45:00,48.5,False,11.6,Han River Bridge,16.072118,108.22656,23.75,3
2025-05-01 23:45:00,44.1,False,11.2,Hue T-junction,16.060478,108.177008,23.75,3
2025-05-01 23:45:00,56.6,False,9.3,Da Nang station,16.070959,108.209465,23.75,3
2025-05-01 23:50:00,49.0,False,14.8,Dragon Bridge,16.061025,108.226179,23.83333333333333,3
2025-05-01 23:50:00,52.6,False,13.6,Han River Bridge,16.072118,108.22656,23.83333333333333,3
2025-05-01 23:50:00,42.7,False,7.8,Hue T-junction,16.060478,108.177008,23.83333333333333,3
2025-05-01 23:50:00,44.7,False,11.9,Da Nang station,16.070959,108.209465,23.83333333333333,3
2025-05-01 23:55:00,53.1,False,13.9,Dragon Bridge,16.061025,108.226179,23.916666666666668,3
2025-05-01 23:55:00,53.8,False,11.9,Han River Bridge,16.072118,108.22656,23.916666666666668,3
2025-05-01 23:55:00,40.5,False,6.8,Hue T-junction,16.060478,108.177008,23.916666666666668,3
2025-05-01 23:55:00,43.8,False,5.7,Da Nang station,16.070959,108.209465,23.916666666666668,3
2025-05-02 00:00:00,51.1,False,9.2,Dragon Bridge,16.061025,108.226179,0.0,4
2025-05-02 00:00:00,46.5,False,9.9,Han River Bridge,16.072118,108.22656,0.0,4
2025-05-02 00:00:00,49.0,False,10.7,Hue T-junction,16.060478,108.177008,0.0,4
2025-05-02 00:00:00,54.3,False,9.2,Da Nang station,16.070959,108.209465,0.0,4
2025-05-02 00:05:00,47.6,False,9.7,Dragon Bridge,16.061025,108.226179,0.0833333333333333,4
2025-05-02 00:05:00,48.3,False,13.9,Han River Bridge,16.072118,108.22656,0.0833333333333333,4
2025-05-02 00:05:00,50.3,False,9.6,Hue T-junction,16.060478,108.177008,0.0833333333333333,4
2025-05-02 00:05:00,57.3,False,8.3,Da Nang station,16.070959,108.209465,0.0833333333333333,4
2025-05-02 00:10:00,58.4,False,11.9,Dragon Bridge,16.061025,108.226179,0.1666666666666666,4
2025-05-02 00:10:00,48.9,False,9.2,Han River Bridge,16.072118,108.22656,0.1666666666666666,4
2025-05-02 00:10:00,41.3,False,11.9,Hue T-junction,16.060478,108.177008,0.1666666666666666,4
2025-05-02 00:10:00,57.0,False,10.7,Da Nang station,16.070959,108.209465,0.1666666666666666,4
2025-05-02 00:15:00,52.9,False,14.1,Dragon Bridge,16.061025,108.226179,0.25,4
2025-05-02 00:15:00,52.0,False,11.1,Han River Bridge,16.072118,108.22656,0.25,4
2025-05-02 00:15:00,48.5,False,10.2,Hue T-junction,16.060478,108.177008,0.25,4
2025-05-02 00:15:00,50.9,False,7.3,Da Nang station,16.070959,108.209465,0.25,4
2025-05-02 00:20:00,51.2,False,7.3,Dragon Bridge,16.061025,108.226179,0.3333333333333333,4
2025-05-02 00:20:00,56.4,False,10.8,Han River Bridge,16.072118,108.22656,0.3333333333333333,4
2025-05-02 00:20:00,53.2,False,14.3,Hue T-junction,16.060478,108.177008,0.3333333333333333,4
2025-05-02 00:20:00,49.3,False,14.1,Da Nang station,16.070959,108.209465,0.3333333333333333,4
2025-05-02 00:25:00,41.0,False,13.2,Dragon Bridge,16.061025,108.226179,0.4166666666666667,4
2025-05-02 00:25:00,41.9,False,14.2,Han River Bridge,16.072118,108.22656,0.4166666666666667,4
2025-05-02 00:25:00,53.0,False,10.0,Hue T-junction,16.060478,108.177008,0.4166666666666667,4
2025-05-02 00:25:00,55.1,False,7.0,Da Nang station,16.070959,108.209465,0.4166666666666667,4
2025-05-02 00:30:00,52.6,False,6.0,Dragon Bridge,16.061025,108.226179,0.5,4
2025-05-02 00:30:00,42.2,False,10.3,Han River Bridge,16.072118,108.22656,0.5,4
2025-05-02 00:30:00,46.3,False,13.6,Hue T-junction,16.060478,108.177008,0.5,4
2025-05-02 00:30:00,47.2,False,5.7,Da Nang station,16.070959,108.209465,0.5,4
2025-05-02 00:35:00,50.7,False,14.2,Dragon Bridge,16.061025,108.226179,0.5833333333333334,4
2025-05-02 00:35:00,42.6,False,5.8,Han River Bridge,16.072118,108.22656,0.5833333333333334,4
2025-05-02 00:35:00,42.3,False,12.3,Hue T-junction,16.060478,108.177008,0.5833333333333334,4
2025-05-02 00:35:00,42.4,False,5.1,Da Nang station,16.070959,108.209465,0.5833333333333334,4
2025-05-02 00:40:00,46.9,False,11.1,Dragon Bridge,16.061025,108.226179,0.6666666666666666,4
2025-05-02 00:40:00,54.3,False,5.9,Han River Bridge,16.072118,108.22656,0.6666666666666666,4
2025-05-02 00:40:00,48.7,False,8.5,Hue T-junction,16.060478,108.177008,0.6666666666666666,4
2025-05-02 00:40:00,40.6,False,14.3,Da Nang station,16.070959,108.209465,0.6666666666666666,4
2025-05-02 00:45:00,59.3,False,10.7,Dragon Bridge,16.061025,108.226179,0.75,4
2025-05-02 00:45:00,53.7,False,13.2,Han River Bridge,16.072118,108.22656,0.75,4
2025-05-02 00:45:00,41.3,False,11.9,Hue T-junction,16.060478,108.177008,0.75,4
2025-05-02 00:45:00,56.3,False,14.0,Da Nang station,16.070959,108.209465,0.75,4
2025-05-02 00:50:00,42.5,False,8.9,Dragon Bridge,16.061025,108.226179,0.8333333333333334,4
2025-05-02 00:50:00,56.1,False,13.8,Han River Bridge,16.072118,108.22656,0.8333333333333334,4
2025-05-02 00:50:00,58.5,False,6.7,Hue T-junction,16.060478,108.177008,0.8333333333333334,4
2025-05-02 00:50:00,55.2,False,9.6,Da Nang station,16.070959,108.209465,0.8333333333333334,4
2025-05-02 00:55:00,50.2,False,14.7,Dragon Bridge,16.061025,108.226179,0.9166666666666666,4
2025-05-02 00:55:00,55.6,False,5.1,Han River Bridge,16.072118,108.22656,0.9166666666666666,4
2025-05-02 00:55:00,51.2,False,11.6,Hue T-junction,16.060478,108.177008,0.9166666666666666,4
2025-05-02 00:55:00,56.3,False,7.4,Da Nang station,16.070959,108.209465,0.9166666666666666,4
2025-05-02 01:00:00,49.9,False,8.0,Dragon Bridge,16.061025,108.226179,1.0,4
2025-05-02 01:00:00,56.3,False,14.3,Han River Bridge,16.072118,108.22656,1.0,4
2025-05-02 01:00:00,42.8,False,12.8,Hue T-junction,16.060478,108.177008,1.0,4
2025-05-02 01:00:00,56.5,False,9.9,Da Nang station,16.070959,108.209465,1.0,4
2025-05-02 01:05:00,41.8,False,8.2,Dragon Bridge,16.061025,108.226179,1.0833333333333333,4
2025-05-02 01:05:00,48.9,False,5.1,Han River Bridge,16.072118,108.22656,1.0833333333333333,4
2025-05-02 01:05:00,48.9,False,13.9,Hue T-junction,16.060478,108.177008,1.0833333333333333,4
2025-05-02 01:05:00,56.2,False,11.2,Da Nang station,16.070959,108.209465,1.0833333333333333,4
2025-05-02 01:10:00,57.2,False,8.2,Dragon Bridge,16.061025,108.226179,1.1666666666666667,4
2025-05-02 01:10:00,50.3,False,7.5,Han River Bridge,16.072118,108.22656,1.1666666666666667,4
2025-05-02 01:10:00,44.4,False,6.8,Hue T-junction,16.060478,108.177008,1.1666666666666667,4
2025-05-02 01:10:00,53.7,False,8.1,Da Nang station,16.070959,108.209465,1.1666666666666667,4
2025-05-02 01:15:00,40.5,False,6.4,Dragon Bridge,16.061025,108.226179,1.25,4
2025-05-02 01:15:00,43.1,False,7.9,Han River Bridge,16.072118,108.22656,1.25,4
2025-05-02 01:15:00,41.2,False,10.5,Hue T-junction,16.060478,108.177008,1.25,4
2025-05-02 01:15:00,46.1,False,9.4,Da Nang station,16.070959,108.209465,1.25,4
2025-05-02 01:20:00,54.1,False,5.8,Dragon Bridge,16.061025,108.226179,1.3333333333333333,4
2025-05-02 01:20:00,50.2,False,7.7,Han River Bridge,16.072118,108.22656,1.3333333333333333,4
2025-05-02 01:20:00,59.8,False,10.3,Hue T-junction,16.060478,108.177008,1.3333333333333333,4
2025-05-02 01:20:00,59.2,False,13.4,Da Nang station,16.070959,108.209465,1.3333333333333333,4
2025-05-02 01:25:00,41.4,False,12.4,Dragon Bridge,16.061025,108.226179,1.4166666666666667,4
2025-05-02 01:25:00,45.5,False,9.4,Han River Bridge,16.072118,108.22656,1.4166666666666667,4
2025-05-02 01:25:00,50.4,False,5.6,Hue T-junction,16.060478,108.177008,1.4166666666666667,4
2025-05-02 01:25:00,46.5,False,8.3,Da Nang station,16.070959,108.209465,1.4166666666666667,4
2025-05-02 01:30:00,54.2,False,7.4,Dragon Bridge,16.061025,108.226179,1.5,4
2025-05-02 01:30:00,43.5,False,11.5,Han River Bridge,16.072118,108.22656,1.5,4
2025-05-02 01:30:00,43.2,False,8.2,Hue T-junction,16.060478,108.177008,1.5,4
2025-05-02 01:30:00,42.3,False,8.1,Da Nang station,16.070959,108.209465,1.5,4
2025-05-02 01:35:00,41.7,False,5.3,Dragon Bridge,16.061025,108.226179,1.5833333333333337,4
2025-05-02 01:35:00,48.9,False,10.0,Han River Bridge,16.072118,108.22656,1.5833333333333337,4
2025-05-02 01:35:00,48.2,False,9.9,Hue T-junction,16.060478,108.177008,1.5833333333333337,4
2025-05-02 01:35:00,47.7,False,9.4,Da Nang station,16.070959,108.209465,1.5833333333333337,4
2025-05-02 01:40:00,56.8,False,12.8,Dragon Bridge,16.061025,108.226179,1.6666666666666663,4
2025-05-02 01:40:00,55.5,False,10.0,Han River Bridge,16.072118,108.22656,1.6666666666666663,4
2025-05-02 01:40:00,47.0,False,7.6,Hue T-junction,16.060478,108.177008,1.6666666666666663,4
2025-05-02 01:40:00,56.0,False,11.5,Da Nang station,16.070959,108.209465,1.6666666666666663,4
2025-05-02 01:45:00,58.8,False,5.6,Dragon Bridge,16.061025,108.226179,1.75,4
2025-05-02 01:45:00,48.0,False,7.4,Han River Bridge,16.072118,108.22656,1.75,4
2025-05-02 01:45:00,59.4,False,6.0,Hue T-junction,16.060478,108.177008,1.75,4
2025-05-02 01:45:00,42.1,False,8.9,Da Nang station,16.070959,108.209465,1.75,4
2025-05-02 01:50:00,57.6,False,7.6,Dragon Bridge,16.061025,108.226179,1.8333333333333333,4
2025-05-02 01:50:00,45.5,False,9.3,Han River Bridge,16.072118,108.22656,1.8333333333333333,4
2025-05-02 01:50:00,55.4,False,12.9,Hue T-junction,16.060478,108.177008,1.8333333333333333,4
2025-05-02 01:50:00,56.1,False,9.8,Da Nang station,16.070959,108.209465,1.8333333333333333,4
2025-05-02 01:55:00,42.5,False,9.6,Dragon Bridge,16.061025,108.226179,1.9166666666666663,4
2025-05-02 01:55:00,47.8,False,7.5,Han River Bridge,16.072118,108.22656,1.9166666666666663,4
2025-05-02 01:55:00,42.7,False,10.8,Hue T-junction,16.060478,108.177008,1.9166666666666663,4
2025-05-02 01:55:00,47.2,False,14.8,Da Nang station,16.070959,108.209465,1.9166666666666663,4
2025-05-02 02:00:00,52.4,False,7.8,Dragon Bridge,16.061025,108.226179,2.0,4
2025-05-02 02:00:00,47.1,False,5.1,Han River Bridge,16.072118,108.22656,2.0,4
2025-05-02 02:00:00,41.4,False,5.0,Hue T-junction,16.060478,108.177008,2.0,4
2025-05-02 02:00:00,56.9,False,12.0,Da Nang station,16.070959,108.209465,2.0,4
2025-05-02 02:05:00,55.4,False,11.4,Dragon Bridge,16.061025,108.226179,2.083333333333333,4
2025-05-02 02:05:00,49.2,False,11.2,Han River Bridge,16.072118,108.22656,2.083333333333333,4
2025-05-02 02:05:00,55.1,False,13.3,Hue T-junction,16.060478,108.177008,2.083333333333333,4
2025-05-02 02:05:00,56.9,False,9.2,Da Nang station,16.070959,108.209465,2.083333333333333,4
2025-05-02 02:10:00,45.9,False,5.2,Dragon Bridge,16.061025,108.226179,2.1666666666666665,4
2025-05-02 02:10:00,53.7,False,11.2,Han River Bridge,16.072118,108.22656,2.1666666666666665,4
2025-05-02 02:10:00,51.4,False,10.8,Hue T-junction,16.060478,108.177008,2.1666666666666665,4
2025-05-02 02:10:00,56.0,False,7.9,Da Nang station,16.070959,108.209465,2.1666666666666665,4
2025-05-02 02:15:00,48.1,False,13.1,Dragon Bridge,16.061025,108.226179,2.25,4
2025-05-02 02:15:00,43.7,False,8.9,Han River Bridge,16.072118,108.22656,2.25,4
2025-05-02 02:15:00,56.5,False,15.0,Hue T-junction,16.060478,108.177008,2.25,4
2025-05-02 02:15:00,57.7,False,12.8,Da Nang station,16.070959,108.209465,2.25,4
2025-05-02 02:20:00,44.8,False,8.2,Dragon Bridge,16.061025,108.226179,2.333333333333333,4
2025-05-02 02:20:00,51.3,False,13.3,Han River Bridge,16.072118,108.22656,2.333333333333333,4
2025-05-02 02:20:00,48.2,False,13.6,Hue T-junction,16.060478,108.177008,2.333333333333333,4
2025-05-02 02:20:00,49.1,False,11.2,Da Nang station,16.070959,108.209465,2.333333333333333,4
2025-05-02 02:25:00,47.6,False,13.7,Dragon Bridge,16.061025,108.226179,2.4166666666666665,4
2025-05-02 02:25:00,57.5,False,10.2,Han River Bridge,16.072118,108.22656,2.4166666666666665,4
2025-05-02 02:25:00,47.0,False,9.6,Hue T-junction,16.060478,108.177008,2.4166666666666665,4
2025-05-02 02:25:00,59.3,False,9.0,Da Nang station,16.070959,108.209465,2.4166666666666665,4
2025-05-02 02:30:00,42.7,False,10.5,Dragon Bridge,16.061025,108.226179,2.5,4
2025-05-02 02:30:00,57.4,False,8.7,Han River Bridge,16.072118,108.22656,2.5,4
2025-05-02 02:30:00,55.5,False,7.1,Hue T-junction,16.060478,108.177008,2.5,4
2025-05-02 02:30:00,56.3,False,9.3,Da Nang station,16.070959,108.209465,2.5,4
2025-05-02 02:35:00,42.9,False,5.6,Dragon Bridge,16.061025,108.226179,2.583333333333333,4
2025-05-02 02:35:00,51.7,False,10.3,Han River Bridge,16.072118,108.22656,2.583333333333333,4
2025-05-02 02:35:00,53.4,False,5.9,Hue T-junction,16.060478,108.177008,2.583333333333333,4
2025-05-02 02:35:00,47.1,False,12.5,Da Nang station,16.070959,108.209465,2.583333333333333,4
2025-05-02 02:40:00,53.2,False,11.8,Dragon Bridge,16.061025,108.226179,2.6666666666666665,4
2025-05-02 02:40:00,53.1,False,12.5,Han River Bridge,16.072118,108.22656,2.6666666666666665,4
2025-05-02 02:40:00,45.6,False,8.4,Hue T-junction,16.060478,108.177008,2.6666666666666665,4
2025-05-02 02:40:00,41.3,False,9.8,Da Nang station,16.070959,108.209465,2.6666666666666665,4
2025-05-02 02:45:00,51.0,False,13.0,Dragon Bridge,16.061025,108.226179,2.75,4
2025-05-02 02:45:00,49.4,False,5.9,Han River Bridge,16.072118,108.22656,2.75,4
2025-05-02 02:45:00,53.5,False,5.9,Hue T-junction,16.060478,108.177008,2.75,4
2025-05-02 02:45:00,41.6,False,9.1,Da Nang station,16.070959,108.209465,2.75,4
2025-05-02 02:50:00,51.9,False,11.6,Dragon Bridge,16.061025,108.226179,2.833333333333333,4
2025-05-02 02:50:00,40.2,False,7.2,Han River Bridge,16.072118,108.22656,2.833333333333333,4
2025-05-02 02:50:00,40.0,False,14.7,Hue T-junction,16.060478,108.177008,2.833333333333333,4
2025-05-02 02:50:00,54.2,False,5.5,Da Nang station,16.070959,108.209465,2.833333333333333,4
2025-05-02 02:55:00,53.4,False,7.5,Dragon Bridge,16.061025,108.226179,2.9166666666666665,4
2025-05-02 02:55:00,48.7,False,7.1,Han River Bridge,16.072118,108.22656,2.9166666666666665,4
2025-05-02 02:55:00,42.7,False,14.3,Hue T-junction,16.060478,108.177008,2.9166666666666665,4
2025-05-02 02:55:00,58.6,False,7.6,Da Nang station,16.070959,108.209465,2.9166666666666665,4
2025-05-02 03:00:00,49.1,False,5.5,Dragon Bridge,16.061025,108.226179,3.0,4
2025-05-02 03:00:00,42.9,False,10.9,Han River Bridge,16.072118,108.22656,3.0,4
2025-05-02 03:00:00,40.6,False,5.5,Hue T-junction,16.060478,108.177008,3.0,4
2025-05-02 03:00:00,41.3,False,12.8,Da Nang station,16.070959,108.209465,3.0,4
2025-05-02 03:05:00,50.6,False,13.5,Dragon Bridge,16.061025,108.226179,3.083333333333333,4
2025-05-02 03:05:00,57.9,False,5.1,Han River Bridge,16.072118,108.22656,3.083333333333333,4
2025-05-02 03:05:00,50.7,False,12.9,Hue T-junction,16.060478,108.177008,3.083333333333333,4
2025-05-02 03:05:00,53.0,False,7.3,Da Nang station,16.070959,108.209465,3.083333333333333,4
2025-05-02 03:10:00,55.6,False,14.6,Dragon Bridge,16.061025,108.226179,3.1666666666666665,4
2025-05-02 03:10:00,59.1,False,9.4,Han River Bridge,16.072118,108.22656,3.1666666666666665,4
2025-05-02 03:10:00,55.2,False,8.7,Hue T-junction,16.060478,108.177008,3.1666666666666665,4
2025-05-02 03:10:00,53.0,False,13.3,Da Nang station,16.070959,108.209465,3.1666666666666665,4
2025-05-02 03:15:00,55.0,False,12.6,Dragon Bridge,16.061025,108.226179,3.25,4
2025-05-02 03:15:00,56.9,False,12.9,Han River Bridge,16.072118,108.22656,3.25,4
2025-05-02 03:15:00,49.2,False,9.5,Hue T-junction,16.060478,108.177008,3.25,4
2025-05-02 03:15:00,54.9,False,13.4,Da Nang station,16.070959,108.209465,3.25,4
2025-05-02 03:20:00,42.2,False,7.5,Dragon Bridge,16.061025,108.226179,3.333333333333333,4
2025-05-02 03:20:00,55.8,False,9.6,Han River Bridge,16.072118,108.22656,3.333333333333333,4
2025-05-02 03:20:00,40.7,False,5.0,Hue T-junction,16.060478,108.177008,3.333333333333333,4
2025-05-02 03:20:00,50.0,False,7.9,Da Nang station,16.070959,108.209465,3.333333333333333,4
2025-05-02 03:25:00,48.3,False,12.2,Dragon Bridge,16.061025,108.226179,3.4166666666666665,4
2025-05-02 03:25:00,58.0,False,10.7,Han River Bridge,16.072118,108.22656,3.4166666666666665,4
2025-05-02 03:25:00,49.0,False,9.8,Hue T-junction,16.060478,108.177008,3.4166666666666665,4
2025-05-02 03:25:00,44.5,False,9.7,Da Nang station,16.070959,108.209465,3.4166666666666665,4
2025-05-02 03:30:00,52.9,False,5.7,Dragon Bridge,16.061025,108.226179,3.5,4
2025-05-02 03:30:00,40.1,False,12.7,Han River Bridge,16.072118,108.22656,3.5,4
2025-05-02 03:30:00,59.8,False,13.1,Hue T-junction,16.060478,108.177008,3.5,4
2025-05-02 03:30:00,42.4,False,6.2,Da Nang station,16.070959,108.209465,3.5,4
2025-05-02 03:35:00,41.6,False,9.8,Dragon Bridge,16.061025,108.226179,3.583333333333333,4
2025-05-02 03:35:00,42.0,False,12.6,Han River Bridge,16.072118,108.22656,3.583333333333333,4
2025-05-02 03:35:00,44.8,False,7.6,Hue T-junction,16.060478,108.177008,3.583333333333333,4
2025-05-02 03:35:00,51.7,False,13.7,Da Nang station,16.070959,108.209465,3.583333333333333,4
2025-05-02 03:40:00,46.7,False,8.3,Dragon Bridge,16.061025,108.226179,3.6666666666666665,4
